I,Q
-0.302505,0.014486
0.247171,0.489251
0.510853,0.888601
0.326473,1.203042
-0.214396,1.400913
-0.814462,1.400066
-1.154929,1.098553
-1.089597,0.474288
-0.722027,-0.326749
-0.321596,-0.993602
-0.144158,-1.193193
-0.278507,-0.781855
-0.614223,0.063412
-0.935357,0.897555
-1.063487,1.249637
-0.953022,0.908451
-0.692821,0.059238
-0.426175,-0.817925
-0.258719,-1.237698
-0.213602,-0.990744
-0.246241,-0.244023
-0.296569,0.599294
-0.329273,1.156306
-0.343073,1.267146
-0.34741,1.018821
-0.344945,0.617169
-0.328023,0.224223
-0.291712,-0.115209
-0.251464,-0.43206
-0.24143,-0.736122
-0.295761,-0.965109
-0.427811,-1.022627
-0.614217,-0.865595
-0.809611,-0.555237
-0.966643,-0.228735
-1.054806,-0.007792
-1.06858,0.082054
-1.021891,0.11705
-0.933771,0.201202
-0.818061,0.372505
-0.680693,0.556506
-0.519787,0.612076
-0.33376,0.427189
-0.128256,0.007415
0.076124,-0.510622
0.246227,-0.919111
0.346878,-1.045946
0.360598,-0.84235
0.308551,-0.404591
0.250831,0.074434
0.262343,0.400618
0.390945,0.464813
0.619037,0.279897
0.864776,-0.048468
1.026719,-0.387919
1.047648,-0.644883
0.959109,-0.79505
0.861644,-0.866498
0.85849,-0.893318
0.976125,-0.880366
1.137791,-0.798155
1.197446,-0.617923
1.029985,-0.346882
0.609242,-0.043705
0.029225,0.208575
-0.552316,0.338571
-0.995258,0.321856
-1.235145,0.188725
-1.281222,-0.00142
-1.175736,-0.18281
-0.95225,-0.303131
-0.632343,-0.327838
-0.252328,-0.234898
0.114185,-0.01938
0.370762,0.294742
0.452106,0.644758
0.378912,0.935834
0.259487,1.067647
0.230325,0.970897
0.367096,0.635546
0.632682,0.121685
0.89996,-0.458033
1.032788,-0.972455
0.971189,-1.308611
0.757163,-1.402631
0.493187,-1.253552
0.265833,-0.91418
0.098581,-0.464514
-0.038735,0.018578
-0.179828,0.48106
-0.318816,0.890878
-0.412236,1.214928
-0.424681,1.395167
-0.362456,1.354802
-0.269911,1.037805
-0.184892,0.469016
-0.099389,-0.215843
0.035795,-0.796674
0.262281,-1.065211
0.561174,-0.933145
0.842094,-0.488239
0.99468,0.046998
0.958993,0.436977
0.757143,0.560686
0.461374,0.459099
0.126752,0.291495
-0.239909,0.221305
-0.64411,0.320763
-1.030778,0.547952
-1.251284,0.799893
-1.126552,0.991276
-0.585755,1.096776
0.222864,1.12772
0.948537,1.091323
1.211452,0.96444
0.837294,0.714689
-0.00363,0.351088
-0.861797,-0.050791
-1.256472,-0.375618
-0.959023,-0.533269
-0.132272,-0.512457
0.766107,-0.3839
1.256924,-0.24364
1.118406,-0.144181
0.497287,-0.065204
-0.205747,0.056154
-0.591057,0.26327
-0.495134,0.533891
-0.059474,0.789891
0.384701,0.946248
0.539671,0.96306
0.321708,0.859764
-0.105557,0.69166
-0.450754,0.50921
-0.479641,0.339634
-0.151002,0.197869
0.376164,0.11474
0.846589,0.13276
1.052402,0.278598
0.92664,0.526855
0.548298,0.790684
0.070126,0.960434
-0.367945,0.961431
-0.689694,0.78767
-0.879874,0.491246
-0.952998,0.130694
-0.929036,-0.262633
-0.826531,-0.669468
-0.671842,-1.030719
-0.49698,-1.22108
-0.334056,-1.092132
-0.209106,-0.585013
-0.142901,0.17415
-0.156946,0.876696
-0.271953,1.175167
-0.487605,0.888713
-0.753273,0.13855
-0.970112,-0.700218
-1.030166,-1.213005
-0.885919,-1.195584
-0.596246,-0.76677
-0.315489,-0.278327
-0.20806,-0.076256
-0.346547,-0.279205
-0.656,-0.72394
-0.95302,-1.089972
-1.052772,-1.113022
-0.874535,-0.733913
-0.477076,-0.103382
-0.008017,0.542418
0.38971,1.020227
0.648109,1.263918
0.78419,1.302719
0.857102,1.1872
0.913038,0.948795
0.963054,0.610836
0.991751,0.222273
0.987964,-0.129975
0.959358,-0.347899
0.925288,-0.372025
0.905978,-0.213742
0.910348,0.056661
0.938151,0.348368
0.980907,0.593713
1.023139,0.762415
1.034907,0.862107
0.979466,0.918615
0.835183,0.955651
0.621123,0.987116
0.402084,1.006392
0.259001,0.995008
0.239786,0.941611
0.31846,0.865037
0.40467,0.819686
0.393112,0.866498
0.23279,1.018988
-0.035345,1.20233
-0.292773,1.266972
-0.40817,1.066406
-0.316822,0.561072
-0.058212,-0.128115
0.237551,-0.75575
0.425154,-1.07767
0.430426,-0.985497
0.297255,-0.561566
0.166545,-0.020861
0.188059,0.41512
0.418888,0.62866
0.775061,0.629549
1.063482,0.49426
1.09359,0.284308
0.796223,0.011341
0.279722,-0.327928
-0.219293,-0.696496
-0.468205,-0.999884
-0.370825,-1.137619
-0.025728,-1.084071
0.331622,-0.92742
0.463576,-0.8221
0.261255,-0.876346
-0.202329,-1.061619
-0.723457,-1.210057
-1.087786,-1.125191
-1.188274,-0.72839
-1.069385,-0.142237
-0.888297,0.360492
-0.809782,0.513501
-0.902758,0.222891
-1.094435,-0.360832
-1.212195,-0.919751
-1.093415,-1.146088
-0.6977,-0.916915
-0.150589,-0.360935
0.309635,0.21734
0.462279,0.507136
0.231742,0.361243
-0.262146,-0.135107
-0.774485,-0.724651
-1.072696,-1.132552
-1.060027,-1.221663
-0.808197,-1.056305
-0.486732,-0.842906
-0.246605,-0.781784
-0.143968,-0.92877
-0.146124,-1.163022
-0.202012,-1.265936
-0.3012,-1.070826
-0.47092,-0.573825
-0.712566,0.069146
-0.952581,0.64067
-1.05817,0.988956
-0.929352,1.085416
-0.599298,0.987656
-0.252914,0.75191
-0.125872,0.387046
-0.338871,-0.107533
-0.786591,-0.656689
-1.172492,-1.073662
-1.18304,-1.130584
-0.697496,-0.712321
0.111501,0.054933
0.861241,0.824794
1.178289,1.208259
0.914221,1.012012
0.218527,0.373648
-0.567556,-0.305092
-1.122469,-0.601822
-1.312885,-0.333007
-1.220256,0.33213
-1.027107,0.981046
-0.870695,1.211337
-0.767877,0.86761
-0.656584,0.112983
-0.487546,-0.683333
-0.285737,-1.167707
-0.122589,-1.187079
-0.033977,-0.846605
0.0362,-0.410369
0.198835,-0.135643
0.512906,-0.130018
0.901211,-0.315861
1.163933,-0.494215
1.10013,-0.479001
0.651322,-0.216917
-0.03668,0.174585
-0.69047,0.471614
-1.06853,0.474214
-1.089944,0.130265
-0.852315,-0.419955
-0.535401,-0.911131
-0.279476,-1.098356
-0.131182,-0.892254
-0.07555,-0.404006
-0.106885,0.121021
-0.255019,0.443107
-0.536159,0.452511
-0.884008,0.203496
-1.129599,-0.139841
-1.081087,-0.409934
-0.656264,-0.519554
0.032818,-0.4832
0.715117,-0.373166
1.102258,-0.256544
1.04775,-0.154353
0.620268,-0.043654
0.043096,0.104125
-0.446272,0.286596
-0.722891,0.457439
-0.810311,0.547737
-0.821187,0.502559
-0.859947,0.314142
-0.955488,0.023385
-1.058189,-0.304422
-1.091043,-0.619773
-1.005334,-0.902443
-0.812324,-1.140445
-0.573372,-1.297561
-0.37123,-1.295164
-0.268403,-1.047957
-0.277214,-0.537447
-0.351127,0.133652
-0.407501,0.751657
-0.367927,1.092246
-0.204785,1.052555
0.039012,0.721269
0.265725,0.339608
0.373122,0.158957
0.308307,0.289446
0.100865,0.63878
-0.159586,0.976237
-0.371206,1.080968
-0.469456,0.87115
-0.452469,0.434003
-0.365677,-0.046782
-0.263661,-0.402259
-0.175494,-0.55851
-0.086109,-0.537751
0.04656,-0.416271
0.258556,-0.266003
0.542902,-0.123262
0.835814,0.006884
1.029256,0.136502
1.022113,0.272997
0.777632,0.406547
0.361048,0.500297
-0.083583,0.502646
-0.402396,0.373761
-0.512837,0.122431
-0.443663,-0.171932
-0.310117,-0.381179
-0.233534,-0.387409
-0.265706,-0.149937
-0.363295,0.258889
-0.427292,0.692996
-0.376231,1.00954
-0.200531,1.141689
0.040514,1.117303
0.25247,1.019084
0.35601,0.924128
0.314928,0.866832
0.14376,0.847869
-0.10681,0.865106
-0.365809,0.92634
-0.567521,1.030984
-0.684566,1.139404
-0.750172,1.163342
-0.840936,1.005083
-1.014894,0.619629
-1.233711,0.059725
-1.342506,-0.537893
-1.147394,-1.015351
-0.562497,-1.268027
0.26838,-1.284157
0.993928,-1.128891
1.233054,-0.890413
0.818234,-0.626752
-0.057522,-0.352008
-0.918878,-0.053008
-1.273995,0.273108
-0.912251,0.595917
-0.038333,0.855323
0.848797,0.990224
1.2557,0.974375
0.977146,0.833772
0.194757,0.633058
-0.664849,0.444369
-1.194372,0.313804
-1.223212,0.247267
-0.868986,0.228272
-0.418814,0.240512
-0.136572,0.283245
-0.123145,0.357972
-0.292884,0.444703
-0.457544,0.483631
-0.453895,0.399726
-0.238675,0.159394
0.094469,-0.173197
0.371594,-0.438193
0.440121,-0.456252
0.260239,-0.145388
-0.06702,0.398061
-0.35343,0.920522
-0.431391,1.140172
-0.256063,0.915159
0.065919,0.349252
0.338642,-0.251263
0.396496,-0.544781
0.194971,-0.357077
-0.181906,0.213043
-0.597711,0.846076
-0.950813,1.195683
-1.203191,1.098644
-1.341688,0.670011
-1.318922,0.225808
-1.052733,0.075846
-0.502817,0.323471
0.228325,0.799593
0.881081,1.171213
1.149023,1.151071
0.866029,0.676145
0.138924,-0.064056
-0.68287,-0.742703
-1.200494,-1.08548
-1.202833,-1.005988
-0.789736,-0.608887
-0.296405,-0.092847
-0.069957,0.372717
-0.249029,0.710315
-0.691624,0.91527
-1.083366,0.999604
-1.147856,0.961631
-0.815536,0.803782
-0.252955,0.571101
0.252298,0.35956
0.458114,0.272453
0.288226,0.357821
-0.153974,0.571882
-0.664426,0.809809
-1.050249,0.9697
-1.21275,0.999794
-1.169149,0.901022
-1.015797,0.686467
-0.860701,0.357551
-0.762088,-0.077135
-0.702551,-0.553597
-0.609665,-0.933238
-0.411629,-1.056077
-0.099489,-0.840362
0.243256,-0.365956
0.467297,0.147656
0.434015,0.455575
0.103903,0.429932
-0.413765,0.133541
-0.893768,-0.227601
-1.099338,-0.439371
-0.913008,-0.401311
-0.410019,-0.165631
0.161466,0.134313
0.510628,0.385196
0.468501,0.555724
0.096343,0.683437
-0.346054,0.811207
-0.553976,0.940291
-0.374123,1.033266
0.086033,1.053718
0.513194,1.001837
0.582723,0.914102
0.177274,0.827082
-0.51515,0.738047
-1.10008,0.602589
-1.211264,0.368308
-0.740406,0.023974
0.089957,-0.382242
0.854544,-0.755282
1.168703,-1.004289
0.897965,-1.08935
0.206505,-1.0442
-0.565509,-0.951254
-1.099036,-0.894394
-1.246313,-0.913021
-1.050294,-0.983057
-0.663865,-1.035321
-0.236431,-1.000604
0.150009,-0.854313
0.476499,-0.633286
0.73997,-0.41483
0.918666,-0.271591
0.975394,-0.231199
0.881739,-0.264739
0.647829,-0.315211
0.325781,-0.339163
-0.005049,-0.330419
-0.263594,-0.316566
-0.384293,-0.320238
-0.329909,-0.334785
-0.10184,-0.331021
0.251513,-0.29064
0.643365,-0.23947
0.97379,-0.239207
1.164612,-0.332908
1.193377,-0.489414
1.090742,-0.583686
0.918778,-0.462334
0.735771,-0.055476
0.576528,0.531307
0.447433,1.034085
0.343938,1.161009
0.266883,0.774747
0.226153,0.004408
0.234295,-0.790559
0.290589,-1.212999
0.372335,-1.059982
0.438433,-0.451799
0.440861,0.235077
0.346802,0.599731
0.159723,0.463699
-0.074142,-0.021042
-0.275028,-0.48074
-0.360829,-0.568593
-0.28812,-0.188539
-0.079764,0.450825
0.177522,0.982785
0.376853,1.113818
0.449541,0.786134
0.400966,0.16953
0.30396,-0.480894
0.247641,-0.983825
0.275441,-1.289409
0.361097,-1.418324
0.423333,-1.361656
0.38332,-1.056935
0.216737,-0.470667
-0.02608,0.289613
-0.252388,0.946757
-0.37853,1.175694
-0.378353,0.811295
-0.294255,0.00221
-0.21844,-0.834087
-0.244082,-1.236341
-0.413594,-0.973415
-0.686179,-0.189021
-0.945635,0.692613
-1.054231,1.228733
-0.934621,1.219273
-0.627839,0.799066
-0.298883,0.316349
-0.152883,0.095322
-0.308304,0.244962
-0.697811,0.625528
-1.080463,0.97534
-1.175401,1.089329
-0.844901,0.931102
-0.212135,0.624556
0.38493,0.353446
0.589194,0.247931
0.256736,0.329503
-0.433602,0.532513
-1.065598,0.765908
-1.232281,0.963329
-0.789021,1.09615
0.05615,1.154445
0.858667,1.122596
1.200042,0.97418
0.9245,0.695202
0.200729,0.314583
-0.599975,-0.083824
-1.130312,-0.385457
-1.24053,-0.50373
-1.004089,-0.437154
-0.611961,-0.285469
-0.225881,-0.194218
0.100165,-0.258102
0.394623,-0.439522
0.686466,-0.57722
0.948747,-0.484801
1.111481,-0.088825
1.127114,0.490692
1.021912,0.985527
0.881973,1.135151
0.783578,0.852093
0.729103,0.29054
0.638805,-0.243304
0.413735,-0.471702
0.02219,-0.300001
-0.454241,0.153446
-0.857303,0.659231
-1.043527,1.026202
-0.968266,1.191648
-0.713572,1.199772
-0.429627,1.117562
-0.247102,0.969846
-0.211512,0.749423
-0.275735,0.479645
-0.346721,0.255923
-0.34881,0.209398
-0.259957,0.408842
-0.101398,0.771326
0.094264,1.079571
0.308763,1.097484
0.537092,0.721531
0.76215,0.056887
0.937743,-0.636148
0.998483,-1.089615
0.900537,-1.171368
0.666599,-0.938229
0.396167,-0.565475
0.219921,-0.224345
0.220076,0.006392
0.362379,0.144581
0.499719,0.237315
0.455159,0.294394
0.139818,0.278403
-0.371154,0.145362
-0.86463,-0.093786
-1.112577,-0.364072
-1.013802,-0.576624
-0.666184,-0.691752
-0.306044,-0.753638
-0.161142,-0.848143
-0.310984,-1.019872
-0.647016,-1.210412
-0.955074,-1.275916
-1.057805,-1.074705
-0.919291,-0.574329
-0.64255,0.102053
-0.387741,0.725328
-0.271006,1.077806
-0.318229,1.071283
-0.48484,0.789183
-0.709127,0.430917
-0.942215,0.196385
-1.142098,0.17687
-1.251166,0.31431
-1.204423,0.450269
-0.961696,0.424008
-0.544169,0.166703
-0.029924,-0.264312
0.482227,-0.720568
0.917974,-1.047799
1.238345,-1.165502
1.408879,-1.104662
1.369247,-0.96888
1.053254,-0.861351
0.460803,-0.814741
-0.274809,-0.777679
-0.893087,-0.654676
-1.119724,-0.381159
-0.82717,0.024999
-0.132971,0.461463
0.641475,0.80371
1.14569,0.971212
1.197824,0.960527
0.870459,0.820527
0.426453,0.607116
0.139358,0.349619
0.127954,0.063042
0.309658,-0.213999
0.478024,-0.400336
0.448266,-0.404845
0.163512,-0.197785
-0.286384,0.134533
-0.736843,0.407739
-1.043571,0.436208
-1.147538,0.1508
-1.088181,-0.344838
-0.961351,-0.823584
-0.860619,-1.060685
-0.822651,-0.955087
-0.804172,-0.569556
-0.702007,-0.068931
-0.420915,0.383931
0.0476,0.703368
0.585811,0.886548
0.987242,0.96202
1.060981,0.943108
0.744694,0.825127
0.146631,0.621463
-0.513962,0.398952
-1.026507,0.263751
-1.290285,0.301249
-1.322919,0.514246
-1.195932,0.808573
-0.95608,1.042294
-0.612118,1.114627
-0.186645,1.027121
0.219102,0.884685
0.439501,0.822987
0.35172,0.912765
-0.005803,1.097532
-0.402832,1.218427
-0.538481,1.107889
-0.245278,0.704908
0.372096,0.127035
0.977161,-0.36988
1.208756,-0.521455
0.921367,-0.215689
0.285662,0.408929
-0.317639,1.007915
-0.540924,1.209218
-0.278565,0.832111
0.289586,0.018272
0.836144,-0.826122
1.089128,-1.256708
0.964964,-1.05717
0.564906,-0.379628
0.06842,0.33912
-0.375782,0.643344
-0.696136,0.340285
-0.883653,-0.376523
-0.953056,-1.05209
-0.923419,-1.25231
-0.820078,-0.82776
-0.674999,0.004935
-0.517668,0.807616
-0.362024,1.189241
-0.21382,1.021073
-0.100026,0.47398
-0.08154,-0.11869
-0.223436,-0.47007
-0.531314,-0.479484
-0.899648,-0.233845
-1.138231,0.097875
-1.069156,0.384077
-0.642679,0.585108
0.014611,0.72833
0.656884,0.847539
1.054058,0.944021
1.108837,0.994179
0.886994,0.988147
0.55185,0.948599
0.260182,0.92097
0.09578,0.935788
0.067979,0.985628
0.153304,1.021586
0.324282,0.986918
0.549768,0.854722
0.77776,0.649335
0.93455,0.433487
0.952472,0.275632
0.804437,0.215558
0.509414,0.243198
0.121138,0.310796
-0.298463,0.360367
-0.686292,0.35761
-0.975722,0.311604
-1.09429,0.266645
-0.991573,0.268414
-0.68108,0.327159
-0.25895,0.403091
0.127885,0.428356
0.350907,0.353168
0.362097,0.182535
0.201703,-0.027362
-0.045826,-0.206552
-0.303391,-0.317713
-0.518304,-0.36986
-0.643075,-0.393291
-0.616546,-0.400194
-0.383675,-0.370568
0.046306,-0.282462
0.555918,-0.164836
0.945237,-0.107744
1.030348,-0.212011
0.748473,-0.502625
0.194696,-0.873241
-0.4393,-1.120576
-0.975758,-1.061602
-1.322219,-0.65204
-1.455665,-0.023459
-1.366126,0.595044
-1.026133,1.007551
-0.437515,1.140947
0.287928,1.034608
0.903643,0.762406
1.127457,0.364316
0.814546,-0.139177
0.086143,-0.678325
-0.704996,-1.079626
-1.166953,-1.123006
-1.098645,-0.691266
-0.593477,0.092403
0.041244,0.869187
0.493316,1.221023
0.626574,0.924617
0.516162,0.115868
0.34219,-0.771632
0.238595,-1.259712
0.222817,-1.113253
0.236464,-0.477182
0.243092,0.233906
0.280058,0.603972
0.419031,0.470336
0.671828,-4.9e-05
0.942756,-0.444363
1.072064,-0.543221
0.95185,-0.210851
0.625587,0.375383
0.282708,0.902409
0.14556,1.109367
0.317092,0.918365
0.704326,0.452512
1.059805,-0.062578
1.134067,-0.425739
0.831823,-0.5501
0.28003,-0.480563
-0.247434,-0.336976
-0.492226,-0.236763
-0.364136,-0.233596
0.009522,-0.302791
0.365461,-0.372873
0.463074,-0.379753
0.219886,-0.312274
-0.25467,-0.221073
-0.742116,-0.186692
-1.045643,-0.267771
-1.084496,-0.460328
-0.906509,-0.699544
-0.614223,-0.892865
-0.286755,-0.971826
0.052113,-0.92139
0.401876,-0.772746
0.736829,-0.567471
0.989921,-0.332363
1.094731,-0.079554
1.044153,0.162677
0.920136,0.337575
0.849183,0.375195
0.910646,0.240226
1.067468,-0.020735
1.176444,-0.282819
1.078943,-0.40454
0.718725,-0.31477
0.198334,-0.059166
-0.262933,0.225917
-0.450338,0.401609
-0.276565,0.41659
0.172158,0.328166
0.688809,0.252322
1.065609,0.276099
1.201951,0.404122
1.132758,0.580111
0.980111,0.749962
0.858635,0.906352
0.804414,1.07123
0.762588,1.227838
0.639396,1.278701
0.37462,1.084491
-0.015065,0.573175
-0.439134,-0.154619
-0.785211,-0.831476
-0.972953,-1.155148
-0.982985,-0.976056
-0.846023,-0.4103
-0.6115,0.212518
-0.32525,0.544786
-0.029168,0.434488
0.227838,0.012086
0.378588,-0.403992
0.356613,-0.514555
0.133694,-0.220748
-0.246808,0.327029
-0.674346,0.843746
-1.013843,1.082606
-1.172462,0.960178
-1.144869,0.563296
-1.007908,0.064655
-0.866762,-0.383929
-0.784168,-0.707111
-0.736622,-0.897166
-0.637259,-0.969803
-0.40108,-0.927962
-0.013093,-0.761276
0.443208,-0.470848
0.827831,-0.088684
1.019867,0.319463
0.983678,0.675351
0.776557,0.913817
0.507845,0.999972
0.271205,0.933347
0.102064,0.737245
-0.024385,0.444841
-0.152177,0.090422
-0.30577,-0.289965
-0.477307,-0.649555
-0.644528,-0.926148
-0.793081,-1.052539
-0.926057,-0.982979
-1.045588,-0.724724
-1.13247,-0.347429
-1.136117,0.041228
-0.99937,0.34181
-0.702753,0.504021
-0.29548,0.535342
0.111614,0.469798
0.393088,0.332482
0.476511,0.131599
0.388543,-0.110279
0.248586,-0.324672
0.206315,-0.405856
0.354113,-0.276649
0.658738,0.030976
0.969924,0.354857
1.102236,0.484202
0.954374,0.302566
0.59246,-0.102547
0.230807,-0.469397
0.111585,-0.521683
0.344702,-0.162534
0.80859,0.446612
1.196425,0.971915
1.19379,1.116433
0.684109,0.798572
-0.14986,0.174565
-0.908189,-0.491063
-1.201564,-0.997917
-0.879043,-1.29189
-0.119837,-1.406747
0.684298,-1.351105
1.161474,-1.062359
1.164899,-0.48782
0.819511,0.283833
0.408307,0.968977
0.181468,1.211837
0.226357,0.823754
0.46555,-0.040975
0.754786,-0.91754
0.989272,-1.293011
1.13927,-0.9289
1.208397,-0.028897
1.177038,0.88199
0.988062,1.280663
0.597031,0.962452
0.035136,0.137105
-0.567263,-0.726475
-1.036876,-1.198371
-1.252935,-1.115623
-1.214654,-0.621092
-1.031849,-0.010939
-0.8463,0.462419
-0.740224,0.707456
-0.690715,0.785384
-0.606875,0.812752
-0.408655,0.871595
-0.098334,0.974091
0.227548,1.073897
0.426426,1.105708
0.391279,1.018477
0.112352,0.802977
-0.314052,0.514533
-0.732551,0.269248
-1.002658,0.200413
-1.056233,0.376
-0.908978,0.728513
-0.630481,1.057443
-0.292692,1.127674
0.060389,0.822671
0.410563,0.244582
0.732325,-0.315326
0.976605,-0.539968
1.08733,-0.286781
1.05231,0.312745
0.93397,0.91762
0.849805,1.180769
0.895847,0.956576
1.058554,0.380568
1.197744,-0.220151
1.123848,-0.528654
0.738841,-0.419278
0.142492,-0.02139
-0.387063,0.376793
-0.549917,0.501338
-0.223674,0.245784
0.426584,-0.277945
1.022641,-0.815134
1.193551,-1.115382
0.801983,-1.067813
0.031033,-0.752681
-0.735008,-0.381951
-1.141968,-0.165013
-1.059146,-0.182393
-0.611418,-0.350023
-0.054524,-0.484562
0.403553,-0.434135
0.699466,-0.181906
0.877319,0.146291
0.982883,0.369913
0.993789,0.368949
0.852423,0.14525
0.565229,-0.206585
0.264035,-0.580235
0.151165,-0.915427
0.351617,-1.189238
0.783691,-1.362034
1.167833,-1.347067
1.187182,-1.052903
0.703865,-0.473787
-0.118213,0.244756
-0.885817,0.84222
-1.202342,1.071756
-0.904684,0.838605
-0.155457,0.250255
0.662327,-0.451503
1.171172,-1.028806
1.204114,-1.353381
0.864424,-1.415034
0.42392,-1.26343
0.143147,-0.942451
0.126556,-0.482197
0.291051,0.066621
0.450844,0.601065
0.445662,0.99583
0.235377,1.171667
-0.08392,1.147534
-0.346526,1.024778
-0.416835,0.912808
-0.264137,0.860481
0.021397,0.856001
0.285772,0.871536
0.394679,0.911247
0.30435,1.001925
0.070587,1.127838
-0.18936,1.195513
-0.370022,1.071327
-0.430717,0.689232
-0.39991,0.145078
-0.339802,-0.324347
-0.296966,-0.474912
-0.281601,-0.219514
-0.278462,0.303718
-0.280055,0.814097
-0.29748,1.060691
-0.342144,0.960156
-0.400052,0.598783
-0.423009,0.134192
-0.356589,-0.319733
-0.183518,-0.720121
0.048204,-1.038396
0.24962,-1.190986
0.342483,-1.057706
0.302249,-0.584644
0.158638,0.116739
-0.045416,0.777846
-0.288327,1.109626
-0.566592,0.978275
-0.851032,0.491614
-1.054539,-0.072123
-1.054755,-0.440876
-0.775768,-0.496403
-0.280017,-0.297007
0.227144,0.017391
0.495396,0.340548
0.388375,0.639035
-0.008789,0.898282
-0.417591,1.060622
-0.534334,1.025784
-0.225919,0.733816
0.370713,0.253604
0.932936,-0.213498
1.151284,-0.437563
0.919472,-0.303693
0.384604,0.119266
-0.159699,0.631072
-0.457928,1.032477
-0.426675,1.232262
-0.165401,1.254618
0.148206,1.158521
0.376672,0.963289
0.478189,0.648414
0.483306,0.226963
0.428491,-0.194095
0.322016,-0.439618
0.158941,-0.381191
-0.04387,-0.053942
-0.232771,0.330815
-0.34658,0.508824
-0.363374,0.345
-0.319275,-0.064827
-0.282565,-0.443735
-0.307221,-0.515603
-0.403733,-0.189868
-0.549207,0.381402
-0.719902,0.89902
-0.908628,1.102711
-1.103894,0.914439
-1.256558,0.457245
-1.267312,-0.046326
-1.035293,-0.406638
-0.537676,-0.548401
0.118773,-0.511628
0.72098,-0.389578
1.051646,-0.269453
1.003836,-0.204036
0.629376,-0.20602
0.100156,-0.265203
-0.396457,-0.358324
-0.745167,-0.463431
-0.928262,-0.572303
-0.978143,-0.702033
-0.918888,-0.876902
-0.746034,-1.090923
-0.451009,-1.27345
-0.063478,-1.298561
0.337707,-1.052576
0.660613,-0.522702
0.849621,0.159141
0.912184,0.759715
0.897463,1.058354
0.848005,0.963477
0.763626,0.557051
0.611726,0.038276
0.368954,-0.391981
0.063164,-0.624276
-0.223773,-0.65495
-0.389095,-0.53348
-0.35963,-0.303028
-0.126223,0.015579
0.249407,0.394007
0.660255,0.758564
0.99333,0.998599
1.169383,1.025394
1.170296,0.833633
1.043738,0.520165
0.878209,0.226896
0.750202,0.049337
0.677367,-0.018473
0.601105,-0.072101
0.431306,-0.217627
0.126497,-0.487971
-0.240816,-0.807045
-0.498175,-1.033234
-0.470525,-1.040249
-0.107308,-0.792146
0.456648,-0.365449
0.950336,0.087633
1.115849,0.410705
0.863111,0.518757
0.327434,0.43559
-0.20683,0.279719
-0.465991,0.196019
-0.330794,0.265464
0.114017,0.441986
0.652458,0.56855
1.065243,0.471671
1.237007,0.086168
1.186592,-0.474769
1.021228,-0.959259
0.856873,-1.12036
0.751435,-0.871022
0.685569,-0.343897
0.590893,0.184333
0.403527,0.460003
0.11852,0.397925
-0.191828,0.103727
-0.404485,-0.215123
-0.413395,-0.388945
-0.202481,-0.367256
0.124755,-0.201874
0.386235,0.033724
0.41616,0.301798
0.161661,0.591957
-0.28741,0.870918
-0.745091,1.050429
-1.031388,1.02417
-1.062348,0.749013
-0.870617,0.302922
-0.565755,-0.13824
-0.262081,-0.397606
-0.028153,-0.397022
0.124166,-0.188674
0.216395,0.0986
0.277766,0.348507
0.328018,0.507601
0.373268,0.570584
0.39895,0.531279
0.377757,0.358261
0.293153,0.029403
0.173831,-0.409166
0.104888,-0.823658
0.193283,-1.049162
0.485613,-0.994263
0.892142,-0.712163
1.192385,-0.382117
1.143485,-0.202059
0.646623,-0.267605
-0.148209,-0.526188
-0.884149,-0.82762
-1.18742,-1.030185
-0.890443,-1.084315
-0.142215,-1.032884
0.67545,-0.958803
1.175837,-0.917775
1.187529,-0.913722
0.825707,-0.923141
0.386875,-0.931723
0.148634,-0.944332
0.218006,-0.969014
0.505574,-0.995251
0.829547,-0.994804
1.04248,-0.946062
1.100559,-0.849872
1.051586,-0.7228
0.970303,-0.568794
0.901939,-0.366918
0.843576,-0.10006
0.760409,0.19957
0.608735,0.424094
0.358484,0.434148
0.009711,0.153823
-0.393672,-0.346002
-0.766502,-0.851956
-1.015145,-1.119498
-1.086417,-1.0263
-1.012303,-0.659047
-0.897007,-0.271113
-0.858501,-0.126214
-0.946837,-0.326819
-1.103792,-0.74576
-1.185578,-1.100412
-1.048658,-1.124409
-0.639115,-0.72855
-0.035156,-0.044713
0.588981,0.650783
1.050087,1.093837
1.245997,1.16324
1.192392,0.918588
1.006256,0.537419
0.83194,0.20181
0.756022,0.005365
0.755953,-0.071934
0.709395,-0.11978
0.473598,-0.220498
-0.002343,-0.387467
-0.6077,-0.548109
-1.085954,-0.585021
-1.165419,-0.407539
-0.733404,-0.017737
0.057901,0.474922
0.83889,0.887252
1.215917,1.047643
1.007369,0.883084
0.362627,0.459756
-0.313084,-0.044093
-0.601138,-0.427682
-0.325798,-0.570198
0.340768,-0.486347
0.985998,-0.307231
1.210328,-0.192598
0.860826,-0.227882
0.105402,-0.374888
-0.685474,-0.496602
-1.161581,-0.451442
-1.180046,-0.194854
-0.846241,0.173972
-0.420523,0.457001
-0.149394,0.465754
-0.134118,0.139329
-0.29784,-0.404238
-0.459236,-0.912156
-0.453865,-1.123815
-0.233971,-0.916517
0.103844,-0.383099
0.379563,0.203406
0.437981,0.533616
0.244176,0.442377
-0.090074,0.014649
-0.366954,-0.445405
-0.415169,-0.589534
-0.185858,-0.247354
0.231591,0.445028
0.673297,1.094343
0.999754,1.277769
1.159672,0.810777
1.180461,-0.106395
1.111486,-0.981588
