I,Q
0.099844,-1.030925
0.318377,-0.852071
0.606652,-0.247968
0.778067,0.401546
0.896204,0.666534
0.934884,0.682027
0.861673,0.649527
0.694342,0.543182
0.408165,0.285693
-0.024426,-0.133813
-0.525393,-0.529393
-0.907055,-0.626608
-1.01422,-0.55797
-0.809026,-0.494729
-0.357535,-0.050761
0.179604,0.617113
0.543848,0.888671
0.503303,0.891454
0.116926,0.696243
-0.29326,0.300852
-0.456301,0.086915
-0.27145,0.254626
0.208517,0.658776
0.744644,0.795415
1.03175,0.595747
1.045289,0.342322
0.937577,-0.128771
0.713072,-0.711751
0.479078,-1.017151
0.466877,-1.013175
0.641684,-0.80801
0.796581,-0.523511
0.832602,-0.305913
0.754622,-0.21853
0.597705,-0.234487
0.415746,-0.285692
0.271221,-0.32507
0.209723,-0.356667
0.230869,-0.40011
0.293181,-0.43311
0.342602,-0.389461
0.340226,-0.212164
0.280706,0.075637
0.225898,0.339227
0.247213,0.42201
0.351969,0.256692
0.472316,-0.091268
0.483085,-0.406644
0.344306,-0.467936
0.047858,-0.193984
-0.335477,0.323993
-0.525797,0.801925
-0.518506,1.005452
-0.597346,0.909034
-0.727897,0.542126
-0.682615,0.037474
-0.401847,-0.373219
0.056509,-0.551647
0.542345,-0.526891
0.848917,-0.441288
0.902138,-0.331161
0.643553,-0.186525
0.000975,-0.096021
-0.673681,0.049426
-0.935513,0.327445
-0.80482,0.586724
-0.380979,0.81245
0.191039,0.91881
0.557573,0.821187
0.540542,0.630491
0.219388,0.28964
-0.203297,-0.139418
-0.481811,-0.376376
-0.497117,-0.363057
-0.313944,-0.13757
-0.121825,0.194607
-0.117549,0.427607
-0.372878,0.461519
-0.73833,0.363784
-0.962011,0.302346
-0.939628,0.303641
-0.591831,0.427395
0.120441,0.705588
0.813815,0.719359
1.076882,0.508744
0.908472,0.469806
0.399247,0.265967
-0.203992,-0.161241
-0.511751,-0.393034
-0.358078,-0.378425
0.161295,-0.126348
0.709331,0.15625
0.984357,0.229905
0.972142,0.227308
0.761043,0.196966
0.467803,0.126203
0.24205,0.164342
0.157936,0.401805
0.196565,0.720824
0.299993,0.911085
0.38357,0.891823
0.477036,0.623742
0.671031,0.052614
0.754804,-0.611824
0.569202,-1.02143
0.385849,-1.103835
0.292473,-0.996143
0.15461,-0.829676
0.085208,-0.739915
0.216079,-0.817571
0.392421,-0.999264
0.416273,-1.127015
0.494804,-1.048792
0.588226,-0.630616
0.256115,0.088804
-0.150238,0.743104
-0.215472,1.011242
-0.148089,0.890067
0.150937,0.422735
0.595761,-0.196446
0.808618,-0.583509
0.903581,-0.5512
0.97952,-0.183367
0.955124,0.21557
0.842754,0.376707
0.656829,0.162347
0.378388,-0.416905
-0.037537,-0.897163
-0.421963,-0.943704
-0.640217,-0.648146
-0.768609,-0.017062
-0.694933,0.684069
-0.471899,1.035613
-0.430585,1.02607
-0.565245,0.775662
-0.612246,0.424034
-0.423198,0.19717
0.020435,0.2381
0.575468,0.431508
0.966407,0.489964
1.043452,0.507117
0.755835,0.715467
0.112679,0.877183
-0.4844,0.888293
-0.697973,0.89579
-0.658422,0.841431
-0.335306,0.742667
0.21478,0.591914
0.554346,0.325959
0.462868,-0.003902
0.029097,-0.37982
-0.429216,-0.651098
-0.578644,-0.775232
-0.322537,-0.881575
0.174461,-0.921674
0.550229,-0.906014
0.662013,-0.893596
0.576791,-0.875938
0.294666,-0.888507
-0.09225,-0.894449
-0.402931,-0.831774
-0.572094,-0.713897
-0.635737,-0.568386
-0.607012,-0.417115
-0.426493,-0.275378
-0.021187,-0.122735
0.529661,0.026785
0.935067,0.075044
1.016877,0.116028
0.710522,0.278155
-0.049649,0.325461
-0.773068,0.309144
-0.991253,0.37689
-0.777594,0.368965
-0.028895,0.452186
0.822192,0.39832
1.109218,0.121223
0.863911,-0.034493
0.061689,-0.41116
-0.836454,-0.595406
-1.165054,-0.387782
-0.921485,-0.526892
-0.129259,-0.583376
0.699648,-0.401692
0.994205,-0.388865
0.860452,-0.398239
0.327164,-0.518503
-0.336112,-0.678221
-0.62092,-0.744197
-0.395497,-0.873947
0.11262,-1.001272
0.450434,-1.056682
0.59104,-0.988306
0.599853,-0.685022
0.128712,-0.224964
-0.547959,0.227355
-0.866008,0.504204
-0.930258,0.449163
-0.854536,0.097301
-0.586088,-0.286705
-0.240507,-0.431809
0.075721,-0.218377
0.345985,0.26321
0.622071,0.651984
0.888671,0.687914
1.041574,0.498944
1.069363,0.216499
0.98503,-0.157619
0.777943,-0.50596
0.507726,-0.687875
0.23674,-0.709067
-0.025269,-0.680236
-0.280753,-0.713305
-0.522845,-0.808748
-0.716525,-0.858947
-0.753238,-0.859716
-0.509492,-0.835077
-0.019369,-0.485265
0.520945,0.187013
0.91041,0.54244
1.005777,0.569169
0.734559,0.57874
0.146024,0.207219
-0.52495,-0.401104
-0.985487,-0.581802
-1.136432,-0.495592
-1.022085,-0.593413
-0.704389,-0.770948
-0.297377,-0.772254
0.071249,-0.563608
0.353465,-0.243373
0.584176,0.060357
0.800943,0.227929
0.981411,0.218127
1.075023,0.109349
1.058253,0.046305
0.905578,0.114789
0.541168,0.28333
-0.00644,0.489699
-0.469015,0.714447
-0.61962,0.926678
-0.555766,1.056358
-0.487229,1.074071
-0.477395,1.007084
-0.523234,0.876465
-0.644284,0.686983
-0.818004,0.462216
-0.952917,0.224224
-0.952644,-0.07019
-0.723725,-0.445992
-0.293091,-0.78386
0.081302,-0.961557
0.266667,-0.94234
0.253804,-0.69283
-0.040379,-0.242
-0.370117,0.216135
-0.432058,0.436642
-0.196216,0.336554
0.274316,0.015548
0.679619,-0.323304
0.8404,-0.465598
0.866614,-0.311561
0.776181,0.061826
0.579548,0.472683
0.371961,0.787018
0.207621,0.984092
0.083486,1.087602
-0.03677,1.097087
-0.175711,0.944613
-0.163608,0.489655
0.104776,-0.231934
0.262565,-0.826364
0.202839,-1.003009
0.085832,-0.760897
-0.286298,-0.105023
-0.598479,0.648005
-0.533224,1.039454
-0.530063,1.00783
-0.640767,0.642644
-0.562731,0.093875
-0.327732,-0.369456
-0.062616,-0.606042
0.192416,-0.644454
0.378368,-0.546244
0.390528,-0.328907
0.117797,0.013019
-0.357479,0.42917
-0.637092,0.802734
-0.618993,0.979767
-0.570009,0.870759
-0.314009,0.520843
0.189873,0.040408
0.469218,-0.383993
0.370097,-0.587936
0.021715,-0.578005
-0.354424,-0.427558
-0.486247,-0.238726
-0.26499,-0.07807
0.226933,0.068986
0.713385,0.144905
0.95828,0.128691
0.957384,0.122129
0.772714,0.106768
0.479923,-0.037321
0.20914,-0.30276
0.045719,-0.579725
-0.037196,-0.782866
-0.120817,-0.875714
-0.271367,-0.840941
-0.522896,-0.653431
-0.809696,-0.301473
-0.952125,0.124213
-0.872743,0.442692
-0.616587,0.568884
-0.196645,0.539261
0.239853,0.391721
0.433174,0.216739
0.277137,0.112725
-0.162605,0.060234
-0.644297,0.009976
-0.93077,-0.077055
-0.993687,-0.267048
-0.881322,-0.537707
-0.641264,-0.762965
-0.326977,-0.831069
0.008415,-0.685072
0.318352,-0.367342
0.596564,-0.034059
0.834455,0.176391
0.995288,0.25411
1.053108,0.282183
1.003936,0.318241
0.852432,0.272557
0.627152,-0.035615
0.343027,-0.560852
-0.009764,-0.933852
-0.329732,-0.948254
-0.608095,-0.611839
-0.875365,0.10357
-0.786146,0.831105
-0.492421,1.097983
-0.344357,0.92129
0.144458,0.413016
0.740382,-0.230746
0.88302,-0.589786
0.797336,-0.419358
0.348652,0.111072
-0.231883,0.647054
-0.366095,0.951758
-0.134628,0.988395
0.411686,0.820354
0.956159,0.430572
1.078112,0.060688
0.765741,-0.166226
-0.031353,-0.529352
-0.85001,-0.625319
-1.131133,-0.427414
-0.876052,-0.501024
-0.126807,-0.336034
0.685764,0.082972
1.044989,0.193181
0.959083,0.214738
0.516753,0.08643
-0.078687,-0.24603
-0.474023,-0.421173
-0.544218,-0.352715
-0.411154,-0.093053
-0.262515,0.240656
-0.229222,0.448599
-0.337885,0.447372
-0.515611,0.296411
-0.680569,0.159632
-0.806154,0.205532
-0.86288,0.490258
-0.749924,0.884122
-0.503686,1.125353
-0.443887,1.068771
-0.410795,0.656733
0.069362,-0.112897
0.46304,-0.833091
0.457865,-1.100431
0.631819,-0.872609
0.754865,-0.146043
0.59409,0.625735
0.429105,0.956382
0.15944,0.895096
-0.147084,0.392578
-0.332076,-0.256965
-0.384919,-0.531043
-0.244841,-0.327927
0.040222,0.256983
0.360569,0.75137
0.515442,0.881793
0.34702,0.802582
-0.027387,0.471061
-0.35015,-0.000535
-0.430448,-0.345603
-0.209858,-0.520092
0.215964,-0.552723
0.615336,-0.497662
0.839159,-0.391405
0.898218,-0.202327
0.81439,0.053127
0.604529,0.267163
0.319303,0.322113
0.018112,0.159778
-0.232648,-0.17164
-0.374313,-0.527947
-0.379453,-0.800084
-0.254389,-0.977349
-0.039566,-1.071808
0.223698,-1.071164
0.52763,-0.930411
0.827756,-0.59673
1.021512,-0.133132
1.068809,0.267732
0.969658,0.552423
0.658249,0.757409
0.156455,0.735977
-0.291138,0.480451
-0.435982,0.230517
-0.184769,0.135225
0.359251,0.188786
0.838558,0.208311
0.989087,0.17815
0.7833,0.244695
0.196501,0.284511
-0.50691,0.278293
-0.89604,0.368894
-0.950334,0.457829
-0.828972,0.444816
-0.559578,0.39166
-0.204882,0.329031
0.119885,0.228582
0.374602,0.073532
0.585319,-0.133406
0.754906,-0.367473
0.844912,-0.582939
0.842608,-0.735531
0.781151,-0.809903
0.646651,-0.856097
0.369178,-0.946107
-0.029538,-1.036855
-0.366599,-1.014508
-0.463494,-0.876044
-0.338215,-0.523067
-0.101958,0.155863
0.205938,0.751243
0.4397,0.916296
0.424988,0.78525
0.248657,0.351537
0.000991,-0.22308
-0.29979,-0.491355
-0.587486,-0.303422
-0.789763,0.232613
-0.736774,0.792053
-0.517715,1.048411
-0.390445,0.987503
-0.16692,0.718045
0.23384,0.37231
0.466334,0.160381
0.321479,0.228188
-0.159106,0.502493
-0.567049,0.812158
-0.605994,1.017983
-0.54315,1.024108
-0.41577,0.904313
-0.135355,0.797892
0.013454,0.779503
-0.159263,0.876542
-0.418595,1.021978
-0.481751,1.117858
-0.56107,1.010173
-0.495095,0.617154
0.145563,0.032103
0.68508,-0.589579
0.625791,-0.990311
0.38981,-1.072984
0.026561,-0.993344
-0.521738,-0.805708
-0.952907,-0.536642
-1.132049,-0.333559
-1.160066,-0.292342
-1.104425,-0.389623
-0.937845,-0.556435
-0.604808,-0.661725
-0.134939,-0.576623
0.28385,-0.377274
0.432983,-0.242039
0.204452,-0.239277
-0.341841,-0.329235
-0.856115,-0.308859
-1.023757,-0.181689
-0.802304,-0.107144
-0.148911,0.111407
0.637236,0.306789
1.039215,0.189521
1.020652,0.032896
0.71724,-0.14585
0.289947,-0.377265
0.071815,-0.42484
0.239591,-0.19312
0.638802,0.202654
0.959471,0.433719
1.031983,0.5139
0.821759,0.671164
0.3746,0.748123
-0.089367,0.594707
-0.353085,0.304315
-0.370905,-0.034886
-0.221185,-0.381497
-0.026194,-0.680907
0.148986,-0.879012
0.324955,-0.961406
0.507295,-0.958737
0.63732,-0.921848
0.655988,-0.883215
0.485526,-0.875621
0.062679,-0.914597
-0.406117,-0.884964
-0.573554,-0.787573
-0.294006,-0.678492
0.318684,-0.415319
0.853968,-0.123293
1.025026,0.094937
0.788354,0.432274
0.12362,0.745636
-0.478255,0.902745
-0.661587,0.958823
-0.68613,0.802036
-0.404889,0.460405
0.192839,0.043319
0.533172,-0.361177
0.414491,-0.618961
-0.019078,-0.717026
-0.476905,-0.692202
-0.613511,-0.682011
-0.310381,-0.818093
0.213736,-0.98379
0.468946,-1.095377
0.559794,-1.043087
0.548478,-0.693243
-0.112143,-0.175703
-0.80294,0.350205
-0.925418,0.595777
-0.74584,0.306584
-0.002924,-0.279712
0.594256,-0.836581
0.547857,-1.096387
0.523096,-0.91105
0.07419,-0.409145
-0.655207,0.206989
-0.879479,0.60104
-0.83879,0.508769
-0.545635,0.065317
-0.023989,-0.361442
0.366553,-0.494809
0.559998,-0.254621
0.595694,0.231855
0.542815,0.658054
0.418583,0.86276
0.132777,0.882453
-0.293047,0.731381
-0.678724,0.516364
-0.87071,0.367139
-0.848223,0.253029
-0.630583,0.165362
-0.331033,0.160412
-0.17691,0.264744
-0.278844,0.480138
-0.483005,0.75131
-0.556506,0.95829
-0.560224,0.985969
-0.594281,0.774821
-0.456455,0.354571
-0.093603,-0.105444
0.289582,-0.390773
0.595638,-0.420416
0.825404,-0.260339
0.9462,-0.035177
0.905267,0.194287
0.6281,0.401439
0.102628,0.497298
-0.470158,0.468236
-0.844458,0.388167
-1.003144,0.231788
-1.027423,-0.050442
-0.960458,-0.379486
-0.866372,-0.625868
-0.774216,-0.753769
-0.656263,-0.799199
-0.504921,-0.789592
-0.358843,-0.752615
-0.275893,-0.71801
-0.285573,-0.670848
-0.352395,-0.556413
-0.398242,-0.332637
-0.356349,-0.008872
-0.22667,0.339425
-0.103126,0.621278
-0.104783,0.820712
-0.23734,0.976608
-0.348261,1.100394
-0.377642,1.149651
-0.500788,1.015563
-0.528732,0.569151
-0.062836,-0.143992
0.42438,-0.784158
0.511528,-1.062074
0.64765,-0.944135
0.857965,-0.452206
0.869662,0.126446
0.806872,0.393975
0.796761,0.220723
0.811943,-0.333767
0.663178,-0.885369
0.476806,-1.07657
0.531518,-0.89606
0.569788,-0.395757
0.41746,0.170433
0.251322,0.45355
0.148479,0.341841
0.089931,-0.093802
-0.02839,-0.600815
-0.295293,-0.890955
-0.639579,-0.891783
-0.92451,-0.708569
-1.047943,-0.521726
-0.96871,-0.483989
-0.640317,-0.514073
-0.065591,-0.385278
0.534475,-0.106029
0.906648,0.138272
1.018899,0.322945
0.939711,0.527178
0.704715,0.723409
0.352222,0.799982
-0.049905,0.674812
-0.427029,0.374238
-0.716072,0.040896
-0.876253,-0.19157
-0.886936,-0.327763
-0.739149,-0.414116
-0.473487,-0.412658
-0.226093,-0.296541
-0.148834,-0.109416
-0.267146,0.09362
-0.436509,0.263267
-0.469183,0.342175
-0.264867,0.285966
0.147258,0.100168
0.496377,-0.163421
0.51336,-0.37875
0.139665,-0.457351
-0.49894,-0.373819
-0.957509,-0.135329
-1.015457,-0.019505
-0.689148,-0.176873
0.035729,-0.367142
0.665158,-0.493774
0.877851,-0.499472
0.784889,-0.248929
0.294349,0.115449
-0.386103,0.365884
-0.835395,0.446261
-1.033342,0.352397
-1.108221,0.098694
-1.073099,-0.236884
-0.89354,-0.572593
-0.545112,-0.841296
-0.089887,-0.978911
0.316508,-0.988868
0.579689,-0.915983
0.722761,-0.762073
0.734645,-0.541342
0.572103,-0.35065
0.288408,-0.295797
-0.004568,-0.393951
-0.232939,-0.564938
-0.366384,-0.711029
-0.38293,-0.797325
-0.269962,-0.834021
-0.057567,-0.809469
0.172674,-0.682842
0.317455,-0.401835
0.291231,0.051299
0.126962,0.559966
-0.017513,0.903098
-0.144187,0.967501
-0.336454,0.701014
-0.453913,0.073133
-0.461349,-0.580656
-0.439053,-0.896384
-0.275875,-0.927591
0.035865,-0.722696
0.310825,-0.376129
0.400903,-0.172536
0.250165,-0.253948
-0.087818,-0.525829
-0.41695,-0.737775
-0.509923,-0.81521
-0.266997,-0.841782
0.207445,-0.778725
0.637588,-0.635356
0.854424,-0.431016
0.840576,-0.083859
0.55583,0.374311
0.137946,0.758703
-0.18997,0.936666
-0.442786,0.892922
-0.670296,0.665108
-0.810939,0.389734
-0.821104,0.253013
-0.681895,0.350085
-0.374116,0.633408
0.050076,0.87105
0.426411,0.876728
0.642674,0.68307
0.736989,0.34079
0.763877,-0.082885
0.75698,-0.426819
0.769912,-0.590252
0.823861,-0.592457
0.87495,-0.493022
0.849421,-0.338572
0.670101,-0.175411
0.315478,-0.041419
-0.096741,0.087228
-0.380763,0.252659
-0.451,0.430315
-0.358184,0.548262
-0.225486,0.537982
-0.178,0.359279
-0.272787,0.027135
-0.456356,-0.3399
-0.584371,-0.599227
-0.505658,-0.761209
-0.155782,-0.861992
0.332166,-0.850576
0.700431,-0.733161
0.859247,-0.469564
0.700351,0.003737
0.127953,0.52117
-0.403943,0.872529
-0.587758,0.996657
-0.71455,0.839506
-0.745414,0.402144
-0.498259,-0.097799
-0.194081,-0.393014
-0.025599,-0.387212
0.019204,-0.141362
0.054929,0.174621
0.200003,0.372203
0.463814,0.36281
0.740588,0.166739
0.887749,-0.121149
0.856091,-0.395305
0.681944,-0.62431
0.431829,-0.805908
0.215886,-0.903315
0.148455,-0.88548
0.254968,-0.728837
0.458595,-0.4173
0.666947,-0.042816
0.842016,0.223907
0.975588,0.301456
1.050412,0.247183
1.043152,0.164706
0.919066,0.110761
0.622642,0.051012
0.166083,-0.052082
-0.259049,-0.154355
-0.426259,-0.238909
-0.248437,-0.346863
0.196023,-0.453114
0.629853,-0.517529
0.853101,-0.488648
0.896038,-0.267485
0.746609,0.110168
0.462766,0.425306
0.230905,0.467793
0.155347,0.132498
0.194079,-0.471044
0.150714,-0.939
0.111286,-1.031787
0.247569,-0.720331
0.348477,0.03659
0.424736,0.725832
0.48377,0.930014
0.297738,0.776979
-0.025907,0.144993
-0.34411,-0.596919
-0.545209,-0.883882
-0.406052,-0.886203
0.028627,-0.617804
0.434151,-0.09767
0.532639,0.357992
0.223819,0.662498
-0.316941,0.828241
-0.63155,0.933043
-0.67185,0.943207
-0.538538,0.759668
0.092176,0.45411
0.803334,-0.015506
0.952167,-0.472012
0.694842,-0.663985
0.059095,-0.731553
-0.699562,-0.640531
-1.05994,-0.439769
-1.003578,-0.502362
-0.630261,-0.775507
-0.124213,-0.939309
0.26153,-0.904076
0.464328,-0.689915
0.487089,-0.339695
0.391129,0.036355
0.277554,0.321429
0.162285,0.467197
0.003762,0.487629
-0.194312,0.415892
-0.353679,0.293293
-0.389644,0.154099
-0.291537,0.015862
-0.162311,-0.118323
-0.170148,-0.256334
-0.405079,-0.38367
-0.763625,-0.413489
-1.0051,-0.299474
-0.992378,-0.173823
-0.669791,0.019033
-0.016648,0.437888
0.677467,0.683585
1.036775,0.55571
1.020882,0.452341
0.768822,0.301746
0.427591,-0.101013
0.176319,-0.457363
0.145193,-0.539027
0.28891,-0.389277
0.426918,-0.188549
0.404179,-0.148186
0.160259,-0.364974
-0.264065,-0.694439
-0.70867,-0.794278
-0.978877,-0.625372
-1.048801,-0.374663
-1.01362,-0.017805
-0.89583,0.363557
-0.753893,0.510402
-0.627955,0.302747
-0.408912,-0.18126
-0.110762,-0.677451
0.136931,-0.949423
0.360937,-0.972767
0.599342,-0.796548
0.764963,-0.509001
0.791977,-0.26272
0.688553,-0.170688
0.470611,-0.242156
0.144151,-0.37661
-0.260463,-0.423829
-0.651217,-0.303162
-0.902262,-0.083344
-0.966817,0.047494
-0.870597,-0.06418
-0.577065,-0.395417
-0.143665,-0.762325
0.220928,-0.978537
0.504687,-0.975521
0.810326,-0.729261
1.049259,-0.29098
1.112228,0.155772
0.965349,0.542777
0.530436,0.831484
-0.120102,0.83077
-0.66035,0.587568
-0.88113,0.315014
-0.750518,0.060148
-0.231141,-0.085938
0.45275,-0.132677
0.889514,-0.267852
0.981516,-0.48421
0.898213,-0.653556
0.789404,-0.699023
0.723386,-0.53476
0.640746,-0.091687
0.487829,0.496764
0.393662,0.888267
0.365411,0.945888
0.407679,0.636234
0.657919,-0.119671
0.676993,-0.874529
0.466966,-1.125723
0.51824,-0.844118
0.218431,-0.079336
-0.256297,0.729654
-0.27,1.060318
-0.126957,0.890714
0.395499,0.263156
0.802381,-0.579599
0.569487,-1.082461
0.275793,-1.134224
-0.163075,-0.999887
-0.748618,-0.726149
-1.030524,-0.464507
-0.959991,-0.478908
-0.625623,-0.655462
-0.1658,-0.769152
0.219343,-0.823478
0.43561,-0.910115
0.48552,-1.034379
0.45491,-1.106776
0.517243,-1.008733
0.544721,-0.629425
0.164052,0.012719
-0.283233,0.644884
-0.313894,0.974425
-0.069381,0.970478
0.443251,0.714896
0.9378,0.281498
1.036259,-0.002644
0.740905,0.067289
0.001785,0.228773
-0.691331,0.377392
-0.911713,0.467667
-0.794038,0.338788
-0.286618,0.108344
0.425502,-0.115923
0.863314,-0.38021
0.939086,-0.637285
0.851752,-0.814292
0.729257,-0.907048
0.572553,-0.93593
0.277525,-0.926623
-0.232268,-0.863084
-0.758783,-0.684684
-1.009131,-0.499306
-0.926675,-0.552885
-0.530295,-0.778849
-0.012053,-0.919644
0.315725,-0.907439
0.366629,-0.734592
0.09097,-0.411899
-0.330111,-0.010641
-0.503774,0.35427
-0.321759,0.596813
0.09387,0.720899
0.472643,0.73885
0.55202,0.743863
0.257559,0.790203
-0.267193,0.758736
-0.703219,0.623768
-0.891731,0.404295
-0.804428,0.061888
-0.389151,-0.307056
0.115616,-0.601243
0.341205,-0.829856
0.226526,-0.984683
-0.099362,-1.034197
-0.442471,-0.950441
-0.574646,-0.784286
-0.395855,-0.555515
0.030881,-0.197027
0.449003,0.132843
0.558796,0.289605
0.223905,0.306261
-0.432431,0.174423
-0.940753,0.06927
-1.051788,-0.043359
-0.730902,-0.347867
0.060081,-0.56016
0.726409,-0.600155
0.938682,-0.491876
0.766247,-0.073241
0.043906,0.42763
-0.56856,0.800376
-0.650124,0.975405
-0.597892,0.850173
-0.219889,0.52047
0.469879,0.077984
0.876309,-0.391154
0.89706,-0.707103
0.836713,-0.790643
0.831725,-0.675389
0.79374,-0.394754
0.564435,0.007248
0.141327,0.426143
-0.212348,0.741963
-0.298864,0.881857
-0.131385,0.823486
0.318615,0.560829
0.807493,0.091423
0.930113,-0.414841
0.705197,-0.744227
0.25725,-0.90443
-0.25905,-0.89586
-0.542068,-0.754185
-0.464121,-0.589473
-0.118521,-0.358214
0.260377,-0.057993
0.441458,0.225126
0.357359,0.466267
0.094139,0.628478
-0.185943,0.637498
-0.359669,0.424096
-0.344652,-0.026675
-0.16627,-0.55788
0.009187,-0.905499
0.181087,-0.958129
0.423025,-0.674539
0.603007,-0.067955
0.713614,0.499766
0.858032,0.686658
0.984001,0.579885
1.052288,0.319067
1.033743,-0.054665
0.859366,-0.440915
0.50606,-0.748703
0.035492,-0.921604
-0.356587,-0.919551
-0.470236,-0.804695
-0.26115,-0.557085
0.171039,-0.049527
0.638308,0.458208
0.961206,0.599666
1.060572,0.559014
0.953574,0.615239
0.694281,0.709055
0.345487,0.751687
-0.020098,0.770645
-0.3323,0.792142
-0.541276,0.817361
-0.622861,0.862199
-0.56793,0.948043
-0.387976,1.05499
-0.167131,1.100352
-0.056854,0.989446
-0.061736,0.577488
-0.101695,-0.191844
-0.28173,-0.818994
-0.496276,-0.937982
-0.546814,-0.685354
-0.585452,0.016882
-0.522194,0.787233
-0.403445,1.079589
-0.613167,0.909252
-0.950433,0.358304
-1.07964,-0.205738
-0.98615,-0.56959
-0.604691,-0.833392
0.017206,-0.834098
0.571398,-0.589374
0.846833,-0.331861
0.84851,-0.09232
0.598213,0.139877
0.159125,0.29301
-0.30122,0.321792
-0.653526,0.239184
-0.867911,0.097532
-0.95182,-0.045247
-0.895427,-0.169465
-0.658095,-0.242462
-0.24424,-0.190838
0.1877,-0.017533
0.410193,0.225985
0.308251,0.537641
-0.032617,0.852467
-0.32806,1.042716
-0.529343,1.029665
-0.796598,0.690458
-0.91165,0.020106
-0.847709,-0.560552
-0.835958,-0.737959
-0.868702,-0.575536
-0.946841,-0.015595
-0.828032,0.707017
-0.494614,1.078856
-0.319967,1.050448
-0.191635,0.77068
0.072118,0.387751
0.321217,0.154904
0.464817,0.206138
0.517614,0.443327
0.500844,0.679872
0.408049,0.829022
0.234449,0.905962
0.033707,0.938648
-0.115252,0.940041
-0.17809,0.892738
-0.157567,0.761922
-0.055437,0.542589
0.101273,0.314452
0.269009,0.215531
0.431136,0.318959
0.57233,0.541234
0.634047,0.724887
0.506199,0.828614
0.105709,0.81666
-0.441794,0.624165
-0.832874,0.428351
-0.917202,0.342051
-0.660848,0.348787
-0.016243,0.522937
0.692927,0.619546
1.039484,0.512336
0.993636,0.557726
0.628765,0.776301
0.112459,0.895943
-0.277143,0.872196
-0.452088,0.751733
-0.455422,0.562719
-0.355099,0.371129
-0.24048,0.272996
-0.144582,0.33272
-0.02762,0.527259
0.153948,0.741906
0.375788,0.853037
0.566877,0.837804
0.694236,0.751462
0.786121,0.650276
0.877367,0.57222
0.969252,0.527754
1.030972,0.507391
1.021036,0.526166
0.910209,0.585622
0.701318,0.607448
0.432755,0.524142
0.132803,0.385105
-0.204552,0.285869
-0.564079,0.27795
-0.844642,0.357131
-0.950677,0.445085
-0.886617,0.415662
-0.544187,0.28672
0.1547,0.148167
0.772803,-0.091171
0.92781,-0.387608
0.699714,-0.596198
0.115139,-0.772234
-0.60614,-0.767163
-1.024193,-0.520295
-1.070389,-0.351255
-0.886463,-0.283748
-0.56992,-0.07592
-0.23972,0.283539
0.025129,0.634395
0.229954,0.853767
0.369874,0.912792
0.394808,0.834715
0.289196,0.573932
0.086447,0.06432
-0.180017,-0.507704
-0.432547,-0.835878
-0.549492,-0.919611
-0.49197,-0.91925
-0.360031,-0.869407
-0.29162,-0.773381
-0.34125,-0.667515
-0.443747,-0.56449
-0.480758,-0.452843
-0.369398,-0.31945
-0.10211,-0.156193
0.252047,0.007714
0.588284,0.121966
0.842925,0.181734
1.010279,0.216946
1.100544,0.253316
1.103543,0.33893
0.962891,0.531593
0.586582,0.752748
0.013462,0.837237
-0.478767,0.827623
-0.671843,0.864693
-0.620143,0.935377
-0.426634,0.993619
-0.180398,1.00205
-0.051063,0.909393
-0.154288,0.676613
-0.442484,0.300073
-0.755861,-0.048393
-0.947911,-0.195566
-0.981117,-0.191647
-0.901867,-0.087641
-0.791505,0.134275
-0.729975,0.404835
-0.735622,0.626729
-0.754546,0.77317
-0.73096,0.857033
-0.647348,0.883809
-0.458001,0.870937
-0.128546,0.808672
0.223418,0.63305
0.411981,0.324468
0.350399,-0.06671
0.078734,-0.440644
-0.247123,-0.674703
-0.442474,-0.762226
-0.417898,-0.800908
-0.199349,-0.814331
0.10659,-0.72242
0.360698,-0.434232
0.449079,0.060751
0.389784,0.584882
0.331483,0.888538
0.299849,0.905306
0.322884,0.610329
0.466207,-0.011134
0.488951,-0.645766
0.277103,-0.948614
-0.044054,-0.907927
-0.496089,-0.596954
-0.87599,-0.090224
-0.914082,0.399386
-0.642425,0.744413
-0.148503,0.96295
0.350888,0.981012
0.541489,0.834931
0.346434,0.508874
-0.110966,-0.163268
-0.647005,-0.675291
-1.00599,-0.62394
-1.074386,-0.389922
-1.004413,0.07882
-0.767352,0.752191
-0.433424,1.094749
-0.393183,1.001319
-0.462844,0.514806
-0.346315,-0.156766
-0.242904,-0.545247
-0.270083,-0.474692
-0.417198,-0.038453
-0.509551,0.433595
-0.41615,0.572789
-0.084139,0.263037
0.448277,-0.366752
0.615995,-0.925316
0.496154,-1.093201
0.482348,-0.850023
0.07071,-0.307898
-0.571862,0.27044
-0.849804,0.563488
-0.919798,0.404005
-0.821999,-0.108887
-0.551177,-0.62387
-0.315395,-0.887098
-0.138841,-0.903511
0.019222,-0.741343
0.158071,-0.494449
0.279377,-0.284895
0.356915,-0.168743
0.354556,-0.124734
0.28598,-0.140838
0.228786,-0.25138
0.259123,-0.481047
0.334261,-0.766447
0.336598,-0.963098
0.266106,-0.962405
0.030022,-0.719977
-0.503233,-0.244881
-0.897655,0.283321
-0.916681,0.521487
-0.679578,0.331427
0.023809,-0.081082
0.680378,-0.561347
0.696937,-0.954961
0.425677,-1.105418
-0.000262,-1.121226
-0.49023,-0.997822
-0.646373,-0.791487
-0.333102,-0.449316
0.304714,0.226976
0.888192,0.58949
1.083687,0.523272
0.818341,0.525953
