I,Q
-0.211600,0.897088
0.144754,0.786699
0.539897,0.478550
0.824386,0.028916
0.854762,-0.401968
0.661664,-0.686166
0.314312,-0.826801
-0.110793,-0.847637
-0.447849,-0.771072
-0.571040,-0.678474
-0.495911,-0.614271
-0.332342,-0.532309
-0.220203,-0.375327
-0.243219,-0.126330
-0.354923,0.170796
-0.423301,0.402075
-0.374111,0.444212
-0.193062,0.241416
0.077129,-0.134079
0.272964,-0.459669
0.325415,-0.502533
0.253185,-0.158720
0.075223,0.445284
-0.026101,0.911109
-0.096566,1.013987
-0.303323,0.722441
-0.444627,0.012725
-0.474198,-0.658338
-0.449343,-0.910414
-0.232812,-0.819431
0.072470,-0.295910
0.296669,0.443381
0.441673,0.882593
0.438093,1.012387
0.233058,1.026406
-0.050680,0.941495
-0.243895,0.782418
-0.266140,0.603622
-0.122658,0.405589
0.116988,0.141597
0.336877,-0.215342
0.422404,-0.608700
0.345479,-0.907834
0.211907,-1.020421
0.130144,-0.929122
0.009490,-0.588788
-0.265297,0.002168
-0.513045,0.612058
-0.548696,0.974581
-0.548917,1.055034
-0.686393,0.917293
-0.836356,0.625015
-0.808935,0.301594
-0.524903,0.078429
-0.023181,-0.017652
0.515423,-0.109307
0.854096,-0.315498
0.912572,-0.577502
0.803205,-0.770261
0.651258,-0.863185
0.528152,-0.887358
0.486766,-0.869377
0.525701,-0.812237
0.562930,-0.678252
0.442977,-0.402923
0.004508,0.022512
-0.530955,0.504189
-0.689178,0.879916
-0.608437,0.984253
-0.466757,0.811948
0.043887,0.471259
0.664606,0.018882
0.890637,-0.395247
0.788837,-0.603764
0.506244,-0.650383
0.079314,-0.591283
-0.358143,-0.372221
-0.665551,0.034153
-0.758391,0.529719
-0.641493,0.901623
-0.520303,1.002475
-0.532636,0.813825
-0.489608,0.359920
-0.341733,-0.156630
-0.279720,-0.427913
-0.369502,-0.325698
-0.554814,0.098103
-0.651639,0.621100
-0.552235,0.977823
-0.417002,1.105396
-0.378405,1.089223
-0.369092,1.001089
-0.239486,0.862145
0.121076,0.642161
0.613419,0.281238
0.910327,-0.171077
0.877521,-0.482566
0.595986,-0.527600
-0.003572,-0.387267
-0.663379,-0.138196
-0.962331,0.020997
-0.922821,-0.179118
-0.592041,-0.641774
-0.185316,-0.989650
0.144047,-1.034094
0.462985,-0.660918
0.550631,0.128689
0.496234,0.773867
0.419700,0.957024
0.171242,0.740654
-0.086631,-0.001394
-0.321845,-0.732693
-0.480507,-0.937656
-0.331906,-0.785368
-0.011209,-0.162011
0.310288,0.597288
0.515754,0.902610
0.367820,0.906685
-0.115789,0.609803
-0.638118,0.059082
-0.963464,-0.271301
-1.051821,-0.350599
-0.971734,-0.411658
-0.832985,-0.482398
-0.774941,-0.568780
-0.874728,-0.641833
-1.057370,-0.582774
-1.148139,-0.462772
-1.025970,-0.493795
-0.677301,-0.388059
-0.171148,0.167041
0.306352,0.691741
0.505425,0.852062
0.297882,0.807037
-0.195668,0.493497
-0.677895,0.033008
-0.936859,-0.231747
-0.954385,-0.327852
-0.784344,-0.361346
-0.514212,-0.308374
-0.268163,-0.227917
-0.134108,-0.208805
-0.115615,-0.253498
-0.179465,-0.308718
-0.306666,-0.332523
-0.493185,-0.318557
-0.710830,-0.274651
-0.880042,-0.212108
-0.920353,-0.165959
-0.779456,-0.146591
-0.425922,-0.063647
0.048770,0.124046
0.420342,0.313265
0.547307,0.456720
0.457322,0.589625
0.294225,0.713728
0.231092,0.812851
0.336087,0.863329
0.524994,0.842064
0.625665,0.783216
0.501758,0.753907
0.122699,0.724984
-0.364864,0.652625
-0.712161,0.573237
-0.839871,0.448420
-0.763232,0.200025
-0.450747,-0.113020
-0.021545,-0.351072
0.320825,-0.409815
0.511096,-0.252538
0.559529,0.055721
0.490702,0.338428
0.331579,0.419196
0.100630,0.193672
-0.149225,-0.287471
-0.361788,-0.715327
-0.441809,-0.887595
-0.266024,-0.872340
0.136543,-0.651501
0.578035,-0.330650
0.872894,-0.223646
0.945055,-0.401744
0.813810,-0.721632
0.574552,-0.977249
0.440953,-1.020566
0.517869,-0.814377
0.630947,-0.366153
0.609349,0.124972
0.412826,0.410489
0.039098,0.394034
-0.413934,0.126995
-0.768452,-0.140379
-0.923619,-0.247807
-0.885669,-0.265810
-0.702601,-0.236385
-0.455690,-0.193216
-0.259134,-0.231167
-0.191660,-0.388349
-0.250680,-0.595681
-0.362743,-0.748372
-0.432613,-0.809497
-0.406226,-0.802978
-0.304256,-0.731381
-0.212750,-0.571530
-0.237415,-0.315330
-0.420489,0.018466
-0.655109,0.383363
-0.744794,0.711396
-0.647408,0.923939
-0.453753,1.002353
-0.145417,1.000115
0.248956,0.925868
0.519376,0.788626
0.532159,0.654867
0.346926,0.516494
0.153587,0.360531
0.157446,0.259749
0.416416,0.259796
0.768909,0.289958
0.977275,0.260312
0.944215,0.219324
0.647852,0.070921
0.117487,-0.337758
-0.472302,-0.694605
-0.911288,-0.673101
-1.121601,-0.428811
-1.170078,-0.176779
-1.117515,0.000802
-0.932739,0.009634
-0.467319,-0.149105
0.248417,-0.368981
0.741474,-0.558474
0.872781,-0.538210
0.709431,-0.160872
0.069638,0.375289
-0.510987,0.801914
-0.613572,0.998855
-0.622022,0.889051
-0.439670,0.540316
0.056567,0.094067
0.426058,-0.332924
0.441690,-0.641009
0.212555,-0.814795
-0.115707,-0.872540
-0.423652,-0.815845
-0.653579,-0.660648
-0.809380,-0.438105
-0.889358,-0.216904
-0.873040,-0.117427
-0.730684,-0.229016
-0.434903,-0.509492
-0.081703,-0.796887
0.174743,-0.945321
0.344401,-0.904123
0.442272,-0.681245
0.400994,-0.379097
0.252738,-0.185217
0.094005,-0.209600
-0.033238,-0.380874
-0.141264,-0.508419
-0.250334,-0.434569
-0.377821,-0.107201
-0.469062,0.375210
-0.413000,0.772666
-0.239141,0.933887
-0.014720,0.884195
0.260936,0.697960
0.470994,0.464781
0.444044,0.285945
0.112845,0.174368
-0.411164,0.111453
-0.816249,0.165484
-0.908102,0.321004
-0.685049,0.532166
-0.128316,0.814637
0.571977,0.882000
1.020554,0.594785
1.126338,0.224330
1.027804,-0.261746
0.736961,-0.805762
0.433636,-1.051107
0.408728,-0.930540
0.504562,-0.465603
0.480120,0.136068
0.376538,0.483399
0.243555,0.435813
0.150141,0.061018
0.151692,-0.356624
0.257601,-0.502934
0.462972,-0.275574
0.676146,0.193013
0.836933,0.548909
0.921987,0.648653
0.889363,0.641880
0.760794,0.567453
0.579722,0.401384
0.354577,0.222897
0.095115,0.098629
-0.156810,0.003818
-0.334393,-0.117221
-0.373937,-0.284384
-0.247632,-0.467459
-0.003627,-0.618279
0.223917,-0.724643
0.296219,-0.818564
0.156157,-0.920560
-0.152403,-0.988719
-0.453525,-0.951486
-0.536756,-0.831556
-0.340004,-0.592777
0.036096,-0.137571
0.382538,0.281245
0.474822,0.405543
0.213736,0.205596
-0.302930,-0.266853
-0.797463,-0.574958
-1.023250,-0.558397
-0.921575,-0.564848
-0.543324,-0.476267
-0.034743,-0.079245
0.398106,0.348419
0.649756,0.576965
0.753917,0.658919
0.800517,0.671111
0.853620,0.617401
0.921190,0.475565
0.970694,0.229277
0.950927,-0.099006
0.829094,-0.424050
0.631825,-0.647134
0.425509,-0.740138
0.266358,-0.758436
0.193422,-0.789506
0.211159,-0.883083
0.274843,-1.002157
0.357129,-1.062688
0.514498,-0.989759
0.739597,-0.718297
0.885422,-0.281595
0.890372,0.115750
0.825548,0.287987
0.751560,0.169828
0.667829,-0.210896
0.499585,-0.662110
0.224320,-0.944764
-0.069973,-1.003616
-0.316913,-0.916937
-0.461620,-0.788398
-0.428868,-0.726378
-0.196417,-0.775809
0.137992,-0.882940
0.399875,-0.968485
0.553504,-0.972139
0.686835,-0.850703
0.794667,-0.618489
0.825775,-0.384088
0.801128,-0.286891
0.757115,-0.391749
0.687899,-0.640872
0.586703,-0.878946
0.526258,-0.980638
0.594197,-0.917528
0.745598,-0.715274
0.853141,-0.463179
0.834454,-0.284473
0.658863,-0.261362
0.337630,-0.382541
-0.040662,-0.491190
-0.345391,-0.417336
-0.503561,-0.112845
-0.499965,0.351250
-0.342908,0.765591
-0.137065,0.950350
-0.003848,0.908121
0.085139,0.694538
0.197187,0.399518
0.308753,0.189055
0.377297,0.177405
0.391407,0.321558
0.362764,0.460747
0.312866,0.433636
0.277084,0.147317
0.268736,-0.348017
0.223185,-0.793159
0.156511,-0.980571
0.179216,-0.912572
0.238138,-0.635589
0.245456,-0.294628
0.250211,-0.143525
0.301599,-0.310225
0.341546,-0.673529
0.277087,-0.954861
0.186716,-0.991679
0.088650,-0.757581
-0.160691,-0.270368
-0.398568,0.238914
-0.406104,0.462709
-0.159872,0.297306
0.315160,-0.171208
0.636828,-0.701671
0.582031,-1.017893
0.497239,-1.032779
0.448630,-0.825920
0.279058,-0.501936
0.161678,-0.198474
0.289899,-0.039219
0.594412,-0.033083
0.850051,-0.074010
0.933041,0.017447
0.817912,0.335184
0.516463,0.734762
0.180149,0.985266
-0.153039,0.979881
-0.502309,0.619419
-0.718862,-0.047843
-0.828238,-0.560975
-0.904363,-0.683184
-0.874945,-0.597954
-0.773769,-0.278398
-0.595881,0.208235
-0.316359,0.489312
0.015704,0.368510
0.372451,-0.096322
0.583123,-0.648342
0.541261,-1.000571
0.458874,-1.103153
0.497256,-1.047375
0.574197,-0.930080
0.593819,-0.841571
0.554329,-0.827254
0.482042,-0.862148
0.381356,-0.893832
0.222108,-0.895336
-0.045976,-0.870630
-0.413467,-0.813709
-0.763044,-0.700056
-0.969745,-0.557381
-1.009670,-0.469962
-0.932977,-0.432014
-0.824676,-0.343398
-0.785262,-0.177143
-0.854832,0.005816
-0.960727,0.161498
-0.995053,0.271139
-0.891582,0.327207
-0.555143,0.413900
0.041534,0.550137
0.642469,0.519975
0.955766,0.254062
0.958506,-0.122949
0.723426,-0.566627
0.352397,-0.902858
0.073905,-0.956140
-0.011738,-0.713328
-0.056308,-0.155069
-0.118297,0.508135
-0.131957,0.934609
-0.161398,1.073669
-0.289872,1.045933
-0.464420,0.938863
-0.603221,0.838188
-0.680891,0.814988
-0.695466,0.866856
-0.653242,0.933877
-0.573052,0.958376
-0.425638,0.935043
-0.148175,0.891253
0.198260,0.830686
0.443106,0.764180
0.494545,0.728356
0.391230,0.707378
0.254638,0.618422
0.229684,0.379825
0.389315,-0.028487
0.600137,-0.508529
0.635725,-0.873312
0.570794,-0.989439
0.561706,-0.832735
0.398880,-0.439230
-0.011563,0.047379
-0.377846,0.408191
-0.555222,0.525477
-0.624528,0.437753
-0.663538,0.289264
-0.738733,0.249815
-0.845626,0.406193
-0.860564,0.695091
-0.725288,0.935198
-0.563107,0.994810
-0.322916,0.904230
0.172369,0.705154
0.698936,0.394108
0.933849,0.103467
0.877053,-0.009738
0.588118,-0.007451
0.127509,-0.052837
-0.337769,-0.206756
-0.678373,-0.414174
-0.886288,-0.560464
-0.982453,-0.595555
-0.937269,-0.603103
-0.724337,-0.537731
-0.370366,-0.210510
0.048107,0.224085
0.379084,0.406674
0.502817,0.258820
0.435211,-0.144156
0.257117,-0.617223
0.090081,-0.921801
0.055910,-1.027544
0.151904,-1.020308
0.256470,-0.951316
0.243250,-0.847396
0.046286,-0.719573
-0.294286,-0.557463
-0.635558,-0.361746
-0.866972,-0.181772
-0.988352,-0.076791
-1.041371,-0.056499
-1.032344,-0.098351
-0.917931,-0.169867
-0.628530,-0.188727
-0.171952,-0.071802
0.261168,0.116062
0.437758,0.289490
0.261462,0.469789
-0.173569,0.652556
-0.540170,0.822334
-0.630679,0.951445
-0.589034,0.968944
-0.481394,0.898559
-0.273504,0.830716
-0.092424,0.820041
-0.059508,0.877264
-0.130678,0.955195
-0.206808,0.978648
-0.236618,0.892762
-0.153275,0.677562
0.061284,0.363783
0.275670,0.024673
0.351058,-0.272937
0.264331,-0.497906
0.073477,-0.624094
-0.141126,-0.605361
-0.326095,-0.390799
-0.458646,0.035126
-0.473831,0.541666
-0.340657,0.879994
-0.176331,0.931154
0.009017,0.699263
0.338814,0.194564
0.639047,-0.427310
0.629227,-0.913490
0.398177,-1.150857
0.204288,-1.197330
0.124405,-1.130467
0.067335,-0.924091
-0.096615,-0.450102
-0.336562,0.264074
-0.431596,0.849687
-0.455940,1.037532
-0.705479,0.817515
-0.990858,0.224464
-1.063024,-0.336684
-0.950662,-0.637883
-0.570504,-0.726662
-0.042010,-0.218795
0.459730,0.549894
0.901110,0.731584
1.135244,0.488272
1.175290,0.225158
1.110529,-0.001417
0.913592,-0.068154
0.468118,0.093461
-0.185055,0.375653
-0.646120,0.596604
-0.817679,0.561615
-0.791174,0.160171
-0.458163,-0.433819
-0.058092,-0.862810
0.186052,-0.967679
0.346224,-0.731258
0.294474,-0.153504
0.038316,0.517318
-0.158076,0.945321
-0.275584,1.083889
-0.436841,1.048860
-0.602087,0.933071
-0.646699,0.823995
-0.458185,0.807190
0.007562,0.875522
0.580119,0.837732
0.974846,0.603604
1.104468,0.359723
1.067331,0.226499
0.953975,0.163003
0.819613,0.153297
0.701540,0.200941
0.598538,0.268961
0.483067,0.303451
0.339418,0.280506
0.181020,0.212935
0.027497,0.122998
-0.122190,-0.003942
-0.289199,-0.211361
-0.487279,-0.486862
-0.701435,-0.695419
-0.874232,-0.722134
-0.925776,-0.636646
-0.877366,-0.408910
-0.781796,0.123512
-0.545084,0.721665
-0.198333,0.991827
0.133400,0.894508
0.542374,0.482167
0.869803,-0.109809
0.874800,-0.534687
0.675079,-0.612694
0.242523,-0.481668
-0.300201,-0.298288
-0.538511,-0.188362
-0.298875,-0.238493
0.307946,-0.347858
0.801555,-0.453002
0.932023,-0.463118
0.747055,-0.263265
0.103408,-0.038224
-0.634170,0.160324
-0.938171,0.384080
-0.892498,0.499548
-0.658535,0.518847
-0.337474,0.494977
-0.152820,0.372258
-0.233785,0.135385
-0.501494,-0.123216
-0.773629,-0.246591
-0.923377,-0.193222
-0.944580,-0.015617
-0.880577,0.265936
-0.759369,0.605032
-0.595616,0.900640
-0.423458,1.083072
-0.317926,1.146731
-0.357641,1.102390
-0.535400,0.918339
-0.734899,0.544148
-0.854844,0.049641
-0.904248,-0.363993
-0.916803,-0.583081
-0.866697,-0.677357
-0.720609,-0.708838
-0.506211,-0.611393
-0.294217,-0.317234
-0.134634,0.118546
-0.005241,0.542613
0.144530,0.805624
0.320683,0.854638
0.516220,0.699833
0.728140,0.349962
0.860729,-0.102111
0.833251,-0.454000
0.715401,-0.575746
0.569471,-0.496261
0.410350,-0.329882
0.288634,-0.215813
0.232589,-0.241018
0.211967,-0.374236
0.201092,-0.483716
0.231099,-0.433436
0.335638,-0.156174
0.484550,0.271354
0.592915,0.628220
0.531275,0.829434
0.189661,0.927028
-0.323848,0.896161
-0.673626,0.844302
-0.720193,0.855223
-0.469641,0.911608
0.156406,0.984152
0.821775,0.799120
1.074532,0.491498
0.927679,0.326726
0.479118,-0.046030
-0.099912,-0.566399
-0.492344,-0.817278
-0.541644,-0.867195
-0.310480,-0.834720
0.026167,-0.638940
0.309481,-0.288571
0.489078,0.092372
0.582014,0.397811
0.580749,0.606488
0.429560,0.755108
0.093345,0.846809
-0.334700,0.839622
-0.672890,0.723882
-0.835435,0.458959
-0.714839,0.000988
-0.217602,-0.503171
0.320075,-0.846600
0.580049,-0.975726
0.744358,-0.881669
0.917369,-0.549067
0.954067,-0.101806
0.824081,0.253490
0.590616,0.411679
0.291858,0.386847
-0.026487,0.285992
-0.291340,0.254310
-0.434913,0.351416
-0.435208,0.532688
-0.327748,0.720578
-0.180072,0.866340
-0.055496,0.960065
0.005602,1.006308
-0.023328,0.996054
-0.157186,0.891597
-0.369517,0.641725
-0.597334,0.277105
-0.785502,-0.039799
-0.889403,-0.192563
-0.874736,-0.218526
-0.733244,-0.163969
-0.496758,-0.010298
-0.248488,0.249739
-0.064011,0.574533
0.075184,0.865357
0.216587,1.000153
0.337051,0.924598
0.508641,0.543652
0.738736,-0.201991
0.661076,-0.892040
0.450088,-1.100250
0.504983,-0.816051
0.365520,-0.053933
0.048200,0.733590
-0.104163,1.042060
-0.359857,0.878403
-0.649804,0.251224
-0.815176,-0.423552
-0.947134,-0.654203
-0.981194,-0.634880
-0.902320,-0.563037
-0.814701,-0.380058
-0.795474,-0.139398
-0.867986,0.069007
-0.967861,0.246445
-0.991477,0.386443
-0.888162,0.419212
-0.538088,0.368937
0.134686,0.308992
0.762648,0.182671
0.996967,0.085392
0.870321,0.239332
0.404920,0.542624
-0.119255,0.782551
-0.328392,0.901767
-0.211168,0.883462
0.207704,0.738578
0.724858,0.454694
0.990268,0.119392
0.966644,-0.092529
0.755878,-0.194312
0.450772,-0.267899
0.197514,-0.299457
0.072946,-0.262749
0.019031,-0.154290
-0.076110,0.025797
-0.259338,0.269152
-0.455349,0.543828
-0.549505,0.784360
-0.543335,0.923161
-0.542633,0.931123
-0.598355,0.816045
-0.654652,0.618200
-0.618049,0.417995
-0.401106,0.309122
0.029746,0.340443
0.546075,0.433973
0.905599,0.461017
0.993912,0.506284
0.818242,0.704986
0.437489,0.935212
0.044517,1.028133
-0.221748,0.919178
-0.243572,0.541969
0.094802,-0.069483
0.471752,-0.661480
0.561640,-0.990958
0.592614,-1.032085
0.755084,-0.842616
0.888479,-0.530774
0.827690,-0.281858
0.503764,-0.269681
-0.061409,-0.503140
-0.655536,-0.667174
-1.003435,-0.575224
-1.031160,-0.510422
-0.798145,-0.561927
-0.424267,-0.488288
-0.148270,-0.256430
-0.147950,0.023779
-0.353375,0.309354
-0.492928,0.594388
-0.365877,0.841236
0.048397,0.992597
0.607202,0.936574
0.989413,0.675671
1.025182,0.501752
0.747611,0.369780
0.191463,-0.085951
-0.468624,-0.581568
-0.954991,-0.623980
-1.151827,-0.404869
-1.151907,-0.240819
-1.061139,-0.106756
-0.871975,-0.015988
-0.515261,-0.086081
0.020397,-0.315679
0.513560,-0.543702
0.796066,-0.574668
0.950831,-0.286454
0.966834,0.221035
0.900971,0.605417
0.858650,0.712135
0.858467,0.559150
0.927208,0.112851
0.916704,-0.381566
0.810980,-0.553332
0.660065,-0.303672
0.346144,0.227262
0.018121,0.722988
-0.158351,0.949255
-0.310537,0.895142
-0.466302,0.585988
-0.500177,0.107255
-0.361278,-0.350810
-0.077800,-0.656251
0.271067,-0.801042
0.545657,-0.850016
0.665726,-0.859887
0.660056,-0.828043
0.538211,-0.755409
0.327599,-0.634421
0.168337,-0.415791
0.182478,-0.085672
0.343845,0.253281
0.491572,0.433924
0.450616,0.390199
0.150434,0.079020
-0.331215,-0.401791
-0.783381,-0.641165
-1.002811,-0.576095
-0.952918,-0.495274
-0.726041,-0.305579
-0.433741,0.080583
-0.208157,0.395952
-0.160218,0.458795
-0.271145,0.287856
-0.405546,-0.015588
-0.424985,-0.325469
-0.270641,-0.575143
0.002791,-0.745511
0.237692,-0.836637
0.311146,-0.854802
0.182951,-0.799230
-0.136170,-0.672562
-0.458686,-0.483907
-0.518779,-0.301814
-0.191959,-0.172977
0.416634,-0.105975
0.883679,-0.208365
0.954997,-0.395205
0.667781,-0.549520
-0.034708,-0.750522
-0.793873,-0.708949
-1.100067,-0.456297
-0.946417,-0.433091
-0.415207,-0.317225
0.224491,0.062407
0.537306,0.343654
0.367786,0.463149
-0.169745,0.420350
-0.698092,0.322094
-0.924444,0.328172
-0.876858,0.405976
-0.638250,0.569752
-0.317744,0.784839
-0.086358,0.924405
-0.036418,0.958568
-0.115591,0.921417
-0.206735,0.852146
-0.227473,0.800772
-0.164512,0.789108
-0.047384,0.775753
0.099425,0.677885
0.293877,0.408971
0.534611,-0.060682
0.671851,-0.593880
0.601342,-0.943955
0.536049,-0.989311
0.561663,-0.715363
0.387895,-0.139926
0.027364,0.509468
-0.185806,0.925205
-0.254784,1.042254
-0.345588,0.936818
-0.390992,0.652863
-0.270916,0.264375
-0.010849,-0.120960
0.279055,-0.441158
0.500593,-0.689747
0.606553,-0.868280
0.634602,-0.959466
0.680178,-0.933108
0.774354,-0.751819
0.794277,-0.407909
0.593142,0.030179
0.216863,0.439032
-0.109585,0.727123
-0.242662,0.869320
-0.204826,0.874872
-0.024987,0.761481
0.241456,0.549875
0.425889,0.289483
0.387600,0.055204
0.125381,-0.116682
-0.223412,-0.218914
-0.454867,-0.263294
-0.462109,-0.301240
-0.293171,-0.344874
-0.120794,-0.363377
-0.141468,-0.338837
-0.422786,-0.269083
-0.799837,-0.149286
-1.010844,-0.034336
-0.974536,-0.094220
-0.622581,-0.340785
0.019529,-0.585355
0.520101,-0.782548
0.631615,-0.932806
0.552470,-0.973448
0.365917,-0.932331
0.024008,-0.866221
-0.380043,-0.783191
-0.715638,-0.691053
-0.935399,-0.600997
-1.030396,-0.537317
-0.970548,-0.561767
-0.700788,-0.616153
-0.231199,-0.488393
0.241171,-0.237275
0.448641,-0.155145
0.260925,-0.359708
-0.277461,-0.711968
-0.851530,-0.749901
-1.081146,-0.533856
-0.923832,-0.396019
-0.483636,0.115541
0.127664,0.756773
0.567943,0.898598
0.597798,0.754875
0.404166,0.342894
0.223311,-0.221674
0.186061,-0.497336
0.355396,-0.339139
0.610958,0.118397
0.814500,0.504659
0.923270,0.633187
0.922343,0.642553
0.833264,0.612410
0.674569,0.506230
0.406195,0.284793
-0.013529,-0.066233
-0.506105,-0.422330
-0.879909,-0.561665
-0.999042,-0.555233
-0.829388,-0.613875
-0.401654,-0.574930
0.096591,-0.348570
0.406234,-0.203026
0.412099,-0.294745
0.156552,-0.566556
-0.210698,-0.802959
-0.479617,-0.851501
-0.535524,-0.777818
-0.429481,-0.629306
-0.286903,-0.426003
-0.221276,-0.259132
-0.282117,-0.188973
-0.421894,-0.190388
-0.516309,-0.221699
-0.439625,-0.280331
-0.123780,-0.361924
0.346650,-0.435371
0.723563,-0.482967
0.882765,-0.437890
0.855152,-0.195766
0.604862,0.198914
0.282829,0.586448
0.200461,0.845766
0.432124,0.921973
0.807364,0.793030
1.055281,0.553202
1.030910,0.464815
0.694615,0.486642
0.059026,0.280738
-0.583163,-0.049101
-0.933998,-0.203495
-0.993464,-0.243955
-0.866329,-0.266039
-0.626346,-0.235402
-0.330564,-0.198775
-0.016402,-0.247964
0.265386,-0.375790
0.427703,-0.473037
0.396805,-0.421813
0.086644,-0.193758
-0.446252,0.126942
-0.823422,0.408369
-0.898688,0.471417
-0.704729,0.220627
-0.067329,-0.175629
0.585712,-0.581133
0.689730,-0.927403
0.480135,-1.088412
0.169670,-1.111860
-0.240678,-1.031209
-0.543523,-0.812348
-0.615470,-0.451590
-0.513457,0.098606
-0.307380,0.653797
-0.104865,0.939175
-0.023382,0.946708
0.002314,0.755706
0.127595,0.452845
0.340729,0.206299
0.525203,0.133914
0.631655,0.205966
0.695523,0.295343
0.787275,0.282838
0.927070,0.122502
1.031835,-0.134883
1.016089,-0.352079
0.864120,-0.432387
0.482661,-0.448400
-0.137759,-0.447094
-0.688339,-0.338640
-0.920878,-0.164745
-0.867784,-0.053533
-0.601169,0.024740
-0.180482,0.135965
0.282852,0.257006
0.682036,0.334352
0.949131,0.330826
1.047819,0.278063
0.946543,0.230841
0.567581,-0.003191
-0.105532,-0.519971
-0.779685,-0.734157
-1.067300,-0.555771
-0.911568,-0.441608
-0.430939,0.055921
0.210984,0.732819
0.612677,0.894166
0.458169,0.808545
-0.114380,0.363292
-0.714723,-0.193613
-1.021208,-0.286679
-0.987799,-0.118948
-0.702408,0.300050
-0.275563,0.790732
0.008632,0.974750
-0.058613,0.873372
-0.324994,0.518200
-0.506118,0.037220
-0.445908,-0.348894
-0.125109,-0.558556
0.326819,-0.590434
0.690139,-0.509380
0.862918,-0.355960
0.852644,-0.107204
0.667817,0.209825
0.411288,0.521387
0.277901,0.775575
0.370071,0.928727
0.623742,0.928653
0.875948,0.775900
1.000354,0.554471
0.998223,0.253420
0.888669,-0.227916
0.668480,-0.727121
0.480645,-0.978262
0.519263,-0.962868
0.730619,-0.766752
0.902680,-0.515373
0.896366,-0.328308
0.627105,-0.313212
0.117878,-0.514477
-0.364076,-0.713546
-0.529262,-0.799208
-0.289459,-0.858483
0.225017,-0.822012
0.682078,-0.669347
0.887529,-0.421005
0.768666,-0.009187
0.215673,0.445570
-0.406911,0.770527
-0.648891,0.945624
-0.719288,0.917360
-0.805443,0.640407
-0.775172,0.203458
-0.711950,-0.232758
-0.800351,-0.506466
-0.994945,-0.531649
-1.108414,-0.432934
-1.027248,-0.452916
-0.693859,-0.512658
-0.154968,-0.331285
0.313716,0.009076
0.456422,0.291690
0.217537,0.470812
-0.263490,0.521802
-0.683332,0.484803
-0.867700,0.397143
-0.826691,0.210864
-0.536613,-0.033840
-0.067682,-0.233052
0.355793,-0.343042
0.608192,-0.360322
0.722811,-0.308073
0.766262,-0.259239
0.781835,-0.304453
0.776291,-0.480221
0.721868,-0.721726
0.625710,-0.904414
0.572057,-0.945192
0.614501,-0.824996
0.699704,-0.554200
0.771415,-0.187602
0.836738,0.173396
0.913044,0.432970
0.983671,0.552578
1.001781,0.586711
0.922185,0.591423
0.770471,0.429589
0.612038,-0.065108
0.414125,-0.657590
0.188252,-0.965794
0.086836,-0.935987
0.079705,-0.605927
0.073181,-0.048208
0.190250,0.443228
0.494719,0.632097
0.852604,0.533417
1.060580,0.352004
1.023145,0.393665
0.660998,0.711832
0.053640,1.000291
-0.352851,1.103534
-0.576686,0.997627
-0.648044,0.568234
-0.101023,-0.040168
0.572744,-0.583865
0.683169,-0.938936
0.552714,-1.020144
0.336901,-0.927924
-0.082749,-0.731177
-0.472298,-0.372643
-0.599306,0.127914
-0.459823,0.640765
-0.205019,0.947491
-0.070437,0.958568
-0.087709,0.656007
-0.044401,0.011697
0.064436,-0.653175
0.136562,-0.972838
0.299464,-0.934776
0.539814,-0.579731
0.699244,-0.055780
0.806985,0.313396
0.929999,0.386659
1.037154,0.259309
1.061519,0.104671
0.944550,0.060855
0.585632,0.084528
-0.043073,0.031522
-0.657153,-0.066162
-0.967297,-0.131344
-0.975602,-0.266435
-0.750476,-0.488131
-0.417454,-0.671105
-0.212559,-0.789008
-0.258336,-0.871842
-0.467864,-0.896806
-0.619442,-0.855098
-0.525278,-0.798503
-0.144773,-0.631460
0.375646,-0.267102
0.776806,0.061919
0.923334,0.207744
0.829209,0.250668
0.539229,0.161505
0.131441,-0.084719
-0.289582,-0.346501
-0.649017,-0.480589
-0.899320,-0.475458
-1.009926,-0.438488
-0.959060,-0.506487
-0.708933,-0.696065
-0.292893,-0.874013
0.086562,-0.945064
0.259816,-0.904488
0.157341,-0.759832
-0.255823,-0.542560
-0.734082,-0.290246
-0.962059,-0.108168
-0.909680,-0.137868
-0.588966,-0.306952
-0.075298,-0.407819
0.390725,-0.352801
0.664400,-0.154063
0.766497,0.144930
0.786742,0.447108
0.819311,0.647029
0.884543,0.713725
0.912395,0.719463
0.804574,0.756867
0.485512,0.763216
-0.030158,0.519162
-0.569866,0.035461
-0.915476,-0.347650
-0.991238,-0.546372
-0.765654,-0.773237
-0.231848,-0.945051
0.354063,-0.922836
0.683081,-0.849722
0.755433,-0.790806
0.644166,-0.721540
0.374788,-0.634219
0.122775,-0.436095
0.082946,-0.054931
0.267772,0.418055
0.509732,0.730647
0.572164,0.828016
0.327359,0.809906
-0.116540,0.602709
-0.464133,0.311472
-0.488591,0.180779
-0.126069,0.324973
0.476256,0.605920
0.948366,0.624529
1.049475,0.537115
0.754201,0.561573
0.126313,0.247650
-0.553681,-0.225087
-0.952520,-0.302120
-1.014867,-0.095455
-0.838934,0.303257
-0.471523,0.779279
-0.075055,1.002440
0.144378,0.931166
0.231674,0.654154
0.284582,0.304362
0.288366,0.132732
0.226312,0.268940
0.113476,0.594867
0.001114,0.865666
-0.124634,0.949791
-0.298717,0.845243
